line,name,url,created_at,updated_at,the_geom,cartodb_id,the_geom_webmercator
G-L,Union Ave & Metropolitan Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F1E38F79E47C52C0FDD5F5BF5C5B4440,99,0101000020110F00002636D74C4B675FC19836836FB9F55241
J-M,Lorimer St & Broadway At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000016844389967C52C086CC1029065A4440,100,0101000020110F00000BABDAE9C6665FC1F321B59939F45241
J-M,Flushing Ave & Broadway At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D41BA6944D7C52C073E9F517AD594440,101,0101000020110F0000BE91BEFD4A665FC180B602D2D5F35241
G,Manhattan Ave & Norman Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BA712407EC7C52C0922F8D76DC5C4440,102,0101000020110F000045AB382158675FC1C7C8CE6A67F75241
G,Manhattan Ave & Nassau Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000938C1F01DC7C52C069AC58CEA55C4440,103,0101000020110F00006D7387E93C675FC14D383B2A2AF75241
L,Graham Ave & Metropolitan Ave At Se Corner (To Canarsie Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006C232A8F6E7C52C066C29A10735B4440,104,0101000020110F000008FB340283665FC16AEA7570D2F55241
L,Grand St & Bushwick Ave At Ne Corner (To Canarsie Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000598C1493377C52C0CE2A7EF6235B4440,105,0101000020110F000054AE8F9C25665FC1A6D1C0CE79F55241
L,Morgan Ave & Harrison Pl At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000066B530B5A57B52C00C6931E0655A4440,106,0101000020110F00006E7A9AD72D655FC1695450D5A4F45241
G,Manhattan Ave & India St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A9E7A522157D52C04824FC05BB5D4440,107,0101000020110F0000CC6B74F49D675FC1FA823FD960F85241
3-4,Rutland Rd & E. 98th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000418D1EE90C7B52C02591E57D1C554440,108,0101000020110F00003751054D2A645FC1EBC33F08B9EE5241
3-4,Saratoga Ave & Livonia Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000706A3003957A52C0B83133C4B1544440,109,0101000020110F0000D2A64AA45E635FC1BBCDF38941EE5241
L,Glenwood Rd & Rockaway Pkwy At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004F95FA86C27952C00727F437A1524440,110,0101000020110F000047C4891CF9615FC102F944D8F1EB5241
A-C,Ralph Ave & Fulton St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000001A82522FA7A52C0651E6219E0564440,111,0101000020110F00004E0AE5670A645FC1E65852BBB2F05241
A-C,Hopkinson Ave & Fulton St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BEEAA42F7B7A52C051A0B81CDC564440,112,0101000020110F000048D1EAC532635FC1186F4A44AEF05241
J-Z,Palmetto St & Broadway At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000E5DC4EBFA7A52C05FC5526133584440,113,0101000020110F00007CD05DBE0B645FC1298634B82EF25241
J,Jefferson Ave & Broadway At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000032E716F6B47A52C0766DA76BED574440,114,0101000020110F00000D14FAE894635FC14CE9805CE0F15241
J-Z,Linden St & Broadway At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A3BA7D94117B52C0E65B4E8A56584440,115,0101000020110F0000C6E37A3B32645FC13A9DFC1956F25241
L,Snediker Ave & New York Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BC649590C77952C0E19812437D564440,116,0101000020110F0000E1C10FAB01625FC1B056170C44F05241
J,Alabama Av & Fulton St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B60E28D1927952C0765FD95DA0564440,117,0101000020110F0000D4BD2112A8615FC16708F15B6BF05241
A-C,Pennsylvania Ave & Liberty Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000016815F06637952C01515A9764D564440,118,0101000020110F00008BFA1EE456615FC115A264850EF05241
L,Lirr Bay Ridge Divide & Wilson Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F5B1E942E67952C0039F5D2E2A584440,119,0101000020110F00006A8239CF35625FC15654806A24F25241
A-C,Van Siclen Ave & Pitkin Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006CC04A44F87852C038FB37AD14564440,120,0101000020110F000011673A8DA1605FC19FC352EECEEF5241
3-4,Ashford St & Livonia Av At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000004DDDC4D2877852C093431EB248554440,121,0101000020110F0000D8E41E8EE25F5FC1D415B686EAEE5241
A-C,Shepherd Ave & Pitkin Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A2F8B8D05C7852C012472BAA45564440,122,0101000020110F000089E77280995F5FC124ECB0C905F05241
A-C-S,Euclid Ave & Pitkin Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003646FC45D07752C08F2F8A2E6F564440,123,0101000020110F00007482F1C6AA5E5FC1B2D3984734F05241
A-C-S,Euclid Ave & Pitkin Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000AC4DCB41D07752C031EE0B6476564440,124,0101000020110F0000ECF5D2BFAA5E5FC15E58435A3CF05241
L,Starr St & Wyckoff Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000CE7F69FF037B52C0C857B1AA5E5A4440,125,0101000020110F000083B94F291B645FC1EA83B3C19CF45241
L,Dekalb Ave & Wycoff Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000000ADA6B5ED57A52C03D947AAF215A4440,126,0101000020110F0000DF9E21F5CB635FC1B2B9E56F58F45241
L,Stanhope St & Wycoff Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000056701AD7BF7A52C0EA99501C075A4440,127,0101000020110F000061639A63A7635FC177A138AA3AF45241
L,Stanhope St & Wycoff Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007287840EBA7A52C0E44590020B5A4440,128,0101000020110F0000FEF1AD909D635FC1CC1E91083FF45241
L,Jefferson St & Wyckoff Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008EF314471E7B52C05303E8E7865A4440,129,0101000020110F0000A27AEFCC47645FC13BDEC9D6C9F45241
L,Starr St & Wyckoff Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001CC4DFEA007B52C065703049655A4440,130,0101000020110F0000A176E6ED15645FC124CB222CA4F45241
M,Forest Ave & Myrtle Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EE6DA0C6BD7952C084792069375A4440,131,0101000020110F0000D40C710AF1615FC1AB64C1C670F45241
M,62nd St & 67th Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005F6B1DD7507952C097E856FA615A4440,132,0101000020110F00007654B20038615FC113445D77A0F45241
E-M-R,Britton Ave & Broadway At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007B76552C7E7852C0687B60D2185F4440,133,0101000020110F00008084D629D25F5FC17DF58FEEE8F95241
7-7 Express,126th St & Roosevelt Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007909FA97217652C08DE288309E604440,134,0101000020110F0000AE336A39CF5B5FC130B71C719DFB5241
7-7 Express,126th St & Roosevelt Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000061A50917257652C014D797D38A604440,135,0101000020110F00006417C429D55B5FC156468BBB87FB5241
E-M-R,64th Rd & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000828AA4ED027752C0744DC9845A5D4440,136,0101000020110F00005ECC52FA4D5D5FC1A0E76EB0F4F75241
J-Z,75th St & Jamaica At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000032FEB34C767752C083EF152082584440,137,0101000020110F0000147498F2115E5FC156F3C4EB86F25241
J-Z,104th St & Jamaica Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000BF60648DF87552C0C816308DFE584440,138,0101000020110F00006273EC82895B5FC13A64AB4B12F35241
E,Van Wyck Expwy & 89th Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000001210ED1D407452C040CE6F0EC1594440,139,0101000020110F0000BF6536639D585FC1E5DA192FECF35241
J-M,Flushing Ave & Broadway At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A2D17AA5497C52C0103D4D38AE594440,140,0101000020110F00004B62F74E44665FC1B81F0715D7F35241
L,Halsey St & Wycoff Ave At Sw Corner (To Canarsie Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000184BBBD9EF7952C06A6040190D594440,141,0101000020110F0000DE36FB1846625FC15F5D459722F35241
A-C,Utica Ave & Fulton St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DBA0569F807B52C00413206CF9564440,142,0101000020110F0000EE3557D9EE645FC118BE5617CFF05241
G,Washington Ave & Lafayette Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007E2C9789CD7D52C00E17AE1B1C584440,143,0101000020110F0000F767322ED7685FC1F48548A714F25241
G,Clinton Ave & Lafayette Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F323ACD8F17D52C0078CE8EA0A584440,144,0101000020110F00000D30D4DA14695FC1F89F326601F25241
G,Bedford Ave & Lafayette Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000976978361E7D52C0F71B71FC3B584440,145,0101000020110F00006066B35FAD675FC1AC7CD95B38F25241
G,Bedford Ave & Lafayette Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F4890C77237D52C0DD06424343584440,146,0101000020110F00008E559A4BB6675FC16AE2568240F25241
3-4,Utica Ave & Eastern Pkwy At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000041B74F6907B52C0A7C243CB96554440,147,0101000020110F0000D45DC89A0A655FC127451DF941EF5241
B-Q,St. Pauls Pl & Caton Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E6497E2B9F7D52C0121EAEF762534440,148,0101000020110F0000266FA46B88685FC164977BB9CAEC5241
F-Q,8th St & Surf Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000086BE8925877E52C0A41473EFA9494440,149,0101000020110F0000C4B4D074126A5FC1B2F0A1FFE9E15241
D-F-G-N-R,4th Ave & 10th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000045A8E48A537F52C04FFD36A8BD554440,150,0101000020110F00005245B2A46D6B5FC1044B4A7D6DEF5241
F,Mcdonald Ave & Avenue J At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000009ED89059797E52C0C498F786F04F4440,151,0101000020110F00007EAB6705FB695FC11D1ED516EFE85241
@,Main St & Utah St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002E6934D70F9052C00E56ED09B1414440,152,0101000020110F0000BE456CF4DA875FC16EC7160101D95241
@,Tracy Av & Arthur Kill Rd At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000205B4F2BB58F52C0F191C53EF8414440,153,0101000020110F00004D16AFF040875FC15E074C8D50D95241
7,90th St & Roosevelt Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000396B37D2197852C0DD885763D05F4440,154,0101000020110F0000A4A596B4275F5FC1E774A5B6B6FA5241
E-M-R,Woodhaven Blvd & Queens Blvd At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000087CD8A05BE7752C0FA2EE4C1DD5D4440,155,0101000020110F00005B0F54C68B5E5FC1C5A851C787F85241
E-M-R,Horace Harding Expwy & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000D2B04A52997752C0B0806FECD95D4440,156,0101000020110F0000B9D08C6F4D5E5FC140084B7B83F85241
7,103rd St & Roosevelt Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EF1DECF82F7752C0538257B1F85F4440,157,0101000020110F0000E4B85C7D9A5D5FC1786EEEE5E3FA5241
E-M-R,67th Ave & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F151E99C9F7652C0D31DA310015D4440,158,0101000020110F0000F2DADB47A55C5FC1C879C16F90F75241
E-F-M-R,71st & Queens Blvd At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F5077FF8F97552C0EC211FFB595C4440,159,0101000020110F00007548B1EB8B5B5FC1FE356631D5F65241
E-F,Union Tpke & Queens Blvd At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000005EEB587A347552C0F268755E635B4440,160,0101000020110F000061CC96753C5A5FC16D9F2BDAC0F55241
E-F,75th & Queens Blvd At Nw Corner (To Manhattan And Brooklyn Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000C9734F89A17552C0AF1ABCF3085C4440,161,0101000020110F000023D7C1B4F55A5FC166458A647AF65241
E-F,Union Tpke & Queens Blvd At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000074E8DD0C377552C0DABBBDC2825B4440,162,0101000020110F0000529226D4405A5FC1F7D6C506E4F55241
7-7 Express,Main St & Roosevelt Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F880D43E1D7552C0AA9A05B133614440,163,0101000020110F0000CAEC21FF145A5FC1C765B11045FC5241
7-7 Express,Main St & Roosevelt Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B550EF181E7552C00E38602D3E614440,164,0101000020110F000088F89A71165A5FC16CB388D250FC5241
E-F,Van Wyck Blvd & Queens Blvd At Sw Corner (To Jamaica Only),http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000520AB7847C7452C0B39135C2A25A4440,165,0101000020110F0000A9C850FC03595FC13ADB6E0BE9F45241
E,Van Wyck Expwy & Jamaica Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000027DD7ADB4C7452C0FABDAECBF0594440,166,0101000020110F0000433E4A07B3585FC12FA65AAA21F45241
E-J-Z,Sutphin Blvd & Archer Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000044C50A89B47352C048CA0EC4B2594440,167,0101000020110F00006C37504BB0575FC1B65EBD2CDCF35241
F,Sutphin Blvd & Hillside Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FD3B56B3CE7352C0A0783DBD525A4440,168,0101000020110F00008C830ABDDC575FC14725C5648FF45241
F,153rd St & Hillside Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000F832D3C77C7352C0722139F5815A4440,169,0101000020110F0000895ED19651575FC1462FA24BC4F45241
F,Parsons Blvd & Hillside Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000070597702617352C04E628829915A4440,170,0101000020110F00006246DB6A22575FC199757954D5F45241
F,168th St & Hillside Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000014A528E3DF7252C0A8C9CC18E65A4440,171,0101000020110F0000322E171747565FC158B69D7D34F55241
F,169th St & Hillside Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000083C27300C47252C03589B72EFC5A4440,172,0101000020110F00008D7047B917565FC13F866A3C4DF55241
F,169th St & Hillside Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000084CBF4A8BF7252C07951AE4F005B4440,173,0101000020110F0000AB944A5910565FC10D8BACDC51F55241
F,179th St & Hillside Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000077CBAF43357252C00B6316CB2D5B4440,174,0101000020110F000030A11C4525555FC1F5387CD284F55241
F,179th St & Hillside Ave At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000DA826609327252C0C0EE53EC2F5B4440,175,0101000020110F000001DB94C91F555FC19E8C673587F55241
F,180th St & Hillside Ave At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000076390BD1217252C015ECBE91405B4440,176,0101000020110F0000F8CD623C04555FC1BDB92ADC99F55241
F,180th St & Hillside Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000FCCA6BF8167252C0DE1B743E3C5B4440,177,0101000020110F0000084403D0F1545FC1AFAA7B0395F55241
A,Beach 22nd St & Mott Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000002B68135E447052C049A98722684D4440,178,0101000020110F0000D9CA943DD9515FC1B20700A819E65241
A-S,Beach 106th St & Rockaway Frwy At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000EA998505F77452C069497C87A24A4440,179,0101000020110F00004045CD11D4595FC113BC9CFBFFE25241
A-S,Beach 106th St & Rockaway Frwy At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000086CCAA49F07452C0691247D5AF4A4440,180,0101000020110F00003C42A9A1C8595FC1E47B49DC0EE35241
A-S,Beach 98th St & Rockaway Frwy At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006C189AB67F7452C04C9792FDF34A4440,181,0101000020110F0000AD2D946909595FC19C66F6145BE35241
A,Beach 67th St & Rockaway Frwy At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000E946A73FFB7252C07F0F28A5A04B4440,182,0101000020110F0000A9F8ED9075565FC14EF5B22C1CE45241
A,Beach 69th St & Rockaway Frwy At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A9DB6B4DF37252C0561DB9A7AB4B4440,183,0101000020110F00008CE6941168565FC1071D0C7D28E45241
A,Beach 59th Sr & Rockaway Frwy At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B9DF006F817252C03838B539CE4B4440,184,0101000020110F0000C2D8A9A6A6555FC16C142C274FE45241
A,Beach 45th St & Edgemere Ave At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000006D13F6AFAC7152C05696E9B8E14B4440,185,0101000020110F00003FAEB4473D545FC16A1293F564E45241
A,Beach 45th St & Edgemere Ave At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E610000083A907C1AA7152C04D8F5070EA4B4440,186,0101000020110F00008DE103FF39545FC17D384CB56EE45241
A,Beach 35th & Rockaway Frwy At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000A8331F07257152C03F79DB75364C4440,187,0101000020110F0000BF0547D956535FC12B9C94BCC3E45241
J,Alabama Av & Fulton St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000B60E28D1927952C0765FD95DA0564440,188,0101000020110F0000D4BD2112A8615FC16708F15B6BF05241
L,Turnbull Ave & E 105th St At Se Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000007E2389238C7952C00D3960BF61534440,189,0101000020110F0000853B2BBA9C615FC192E6E05BC9EC5241
A-C-E-L,8th Ave & 14th St At Sw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000008CC6D3F02D8052C043308A9AAF5E4440,190,0101000020110F0000B172589DE06C5FC1C0F2EEFC72F95241
A-C-E-L,8th Ave & 14th St At Nw Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E61000003E04DF7F2B8052C024DB17A6B65E4440,191,0101000020110F00000071CB77DC6C5FC1261293E27AF95241
A-C-E-L,8th Ave & 14th St At Ne Corner,http://www.mta.info/nyct/service/,2012-09-10 00:00:00,2012-09-10 00:00:00,0101000020E6100000820A58F6248052C0E317E1FAB05E4440,192,0101000020110F0000E9E7235DD16C5FC1D4ACE08774F95241
